artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
QWER,Goodbye My Sadness,7BoC7eEStVxZSBeLtLSoHv,45,0XufO9nLOKNN0w0qNrDrZy,55,['5th gen k-pop'],155333,0.437,0.613,-4.283,0.0345,0.443,0.0,0.0904,0.146,167.724,271293,4
ヨルシカ,憂、燦々,65npSVkyhQVDDqOsbOW0Aa,67,4UK2Lzi6fBfUi9rpDt6cik,73,['j-pop'],2823226,0.558,0.769,-3.318,0.0569,0.396,5.35e-05,0.237,0.652,110.974,249100,4
Hash Swan,Mask on,6taiSlVSCGtZp71I09QnFL,42,3yVEZNS0ateVfoj8FuazKg,43,['k-rap'],104133,0.936,0.666,-5.717,0.24,0.0839,0.00782,0.0907,0.381,116.01,160183,4
wave to earth,annie.,57KdzjdxoBml2rx0rajGRg,65,5069JTmv5ZDyPeZaCCXiCg,77,['korean city pop'],3414395,0.604,0.432,-8.677,0.0308,0.339,0.006,0.13,0.295,73.969,200943,1
dogyu,그만 만날까? (feat. Yyeon),1Vu0QfGrvtG2DooEgi6XYW,39,2mZ82ywIcug873Z3DCpL5N,38,[],11935,0.658,0.533,-5.808,0.0318,0.915,0.0,0.112,0.201,135.054,213333,4
LUCY,Falling Flower,7xixPL6Qs906kHhZwwtOIu,42,4eh2JeBpQaScfHKKXZh5vO,52,['korean superband'],293739,0.498,0.743,-3.61,0.0405,0.373,0.0,0.124,0.426,95.045,289467,4
SEVENTEEN,1 TO 13,5UpOKgvHCp0HkXDgxmWM7F,68,7nqOGRxlXj7N2JYbgNEjYH,82,"['k-pop', 'k-pop boy group']",12464291,0.754,0.933,-4.238,0.0622,0.136,0.0,0.331,0.917,132.032,157027,4
DOYOUNG,The Story,1RgojDREKMLTMyhhD66LWj,60,5IMXUzbeAyevQmvtOhXQGi,58,['k-pop'],816633,0.618,0.428,-5.89,0.0287,0.16,0.0,0.13,0.331,101.962,186027,4
The Kid LAROI,BABY I'M BACK,5kDgJffgJ0lYHTSiaXFWNw,81,2tIP7SsRs7vjIcLrU85W8J,85,['australian hip hop'],5859977,0.417,0.743,-5.094,0.0481,0.0154,0.0,0.191,0.128,161.877,171244,3
V,FRI(END)S (Sped Up),0v6wAlWCzHYj1OuJrVuH7J,60,3JsHnjpbhX4SnySpvpa9DK,83,"['j-division', 'korean ost']",19102865,0.658,0.7,-4.075,0.0401,0.0221,0.0,0.0803,0.683,189.675,123000,3
LE SSERAFIM,Swan Song,2GquhrcHbl2zOnF5javAFp,63,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.709,0.628,-4.629,0.0263,0.325,0.0,0.246,0.59,90.038,157179,4
GEMN,ファタール - Fatal,7gJD9BarjoFwL2BNQ0rpWT,73,7AUc6z9aVJftqLkiWdQ1ew,59,[],31085,0.636,0.937,-3.171,0.16,0.0283,0.0,0.265,0.766,156.0,219200,4
NCT DREAM,Rains in Heaven,17IcI8xMok8qFNhSPRufjo,66,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.687,0.67,-6.786,0.0431,0.13,0.0,0.0948,0.366,119.967,237500,4
Hoshimachi Suisei,ビビデバ,0Gp8MWnUzS5V2lvTr25c2A,67,726WiFmWkohzodUxK3XjHX,65,['japanese vtuber'],440486,0.664,0.879,-4.1,0.0468,0.00724,1.29e-05,0.0728,0.89,119.99,165267,4
DAY6,그게 너의 사랑인지 몰랐어 didn't know,3Zbt2Iumy4cfJDrL6ZisrP,38,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.423,0.672,-5.06,0.0263,0.0664,0.0,0.148,0.295,171.9,239041,4
Lauv,First Heartbreak,5f2preuB7gAejjnEKighsF,51,5JZ7CnR6gTvEMKX4g70Amv,77,['pop'],6383526,0.508,0.147,-11.844,0.0504,0.792,0.0,0.137,0.139,101.989,180486,3
YECHAN,WHY? (feat. AISH),3vMbLaILLjqUwggU7hUPtr,38,0ECjzwXONQbrKyswxTy3mr,26,[],469,0.686,0.458,-6.654,0.183,0.6,0.0,0.387,0.655,139.798,146571,4
Kenshi Yonezu,LADY,6zOrkNaQjL3PE6HzwSwZUW,59,1snhtMLeb2DYoMOcVbb8iB,75,"['anime', 'j-pop']",6368947,0.752,0.545,-7.136,0.0528,0.297,0.000176,0.106,0.845,90.947,208107,4
KEY,Overthink,4xun4NeTMbv8dCzORoPA0w,46,6XXKPxRX2WWPPtfodzpc2v,55,['k-pop'],678700,0.766,0.687,-6.408,0.328,0.00319,0.0,0.0927,0.455,121.993,179240,4
Linkin Park,The Emptiness Machine,2PnlsTsOTLE5jnBnNe2K0A,89,6XyY86QOPPrYVGvF9ch6wz,93,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",27712063,0.466,0.872,-3.344,0.0336,0.0156,0.0,0.121,0.806,184.115,190428,4
Future,Like That,2tudvzsrR56uom6smgOcSf,83,1RyvyyTE3xzB2ZywiAwp0i,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",19329726,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.119,0.312,162.012,267707,4
imase,メトロシティ,7hZ2wV0F3Ca17GTSYHH2f1,66,4TaSvnT5o4REFwhqfrmK27,67,['japanese teen pop'],777813,0.646,0.772,-5.005,0.0499,0.0927,0.0,0.302,0.855,125.038,200511,4
KEY,Golden,3UQqoKVHxCodlqcdy8yeLb,44,6XXKPxRX2WWPPtfodzpc2v,55,['k-pop'],678700,0.723,0.771,-5.542,0.0703,0.184,0.0,0.0706,0.686,130.02,188107,4
BOYNEXTDOOR,Dear. My Darling,4gHBVNtx6Kh5F97GoIg0fq,57,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.651,0.558,-5.928,0.0261,0.67,0.0,0.422,0.345,98.979,100307,3
Lauv,Potential,1uwluwy5y5bZbswQvjz2VQ,50,5JZ7CnR6gTvEMKX4g70Amv,77,['pop'],6383526,0.597,0.648,-4.967,0.0418,0.014,0.0,0.064,0.0878,81.982,177663,4
Tatsuya Kitani,青のすみか,3zbKiko8V3u2yn1RcT8xBZ,67,7mvhRvEAHiCTQHUnH7fgnv,69,['japanese electropop'],507806,0.483,0.893,-4.842,0.205,0.0144,0.0,0.297,0.651,152.034,196640,4
FIFTY FIFTY,SOS - ENG Version,37PGX0e12hB2nC8P7eRPHX,54,4GJ6xDCF5jaUqD6avOuQT6,69,['k-pop girl group'],1755645,0.78,0.766,-5.16,0.0346,0.0991,7.12e-05,0.146,0.7,124.014,187507,4
Fleeky Bang,불 (火) (feat. CHANGMO),6W8ix5lgMymT9nPxj2HxQq,41,4whHCEnN1w4cexp2J7h4OC,44,['korean drill'],14826,0.745,0.894,-4.994,0.379,0.0362,0.0,0.306,0.622,163.138,154448,4
Tate McRae,It's ok I'm ok,24XihnoVPWXlKJ4BgXqjVM,85,45dkTj5sMRSjrmBSBeiHym,86,['pop'],6253251,0.754,0.514,-7.721,0.0471,0.0257,3.98e-05,0.0808,0.363,114.997,156522,4
Hugo & Guilherme,Imagina - Ao Vivo,0BvzY9PCRufFPt51fvnhOI,72,1LIuN7ov1IBQDdLsU83ojl,79,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",2324721,0.495,0.779,-4.136,0.0424,0.508,0.0,0.492,0.51,147.848,199848,4
tripleS,Hit the Floor,7CSNTKPHjDreo1hBA5PRSN,36,5Z71xE9prhpHrqL5thVMyK,62,['k-pop girl group'],489500,0.685,0.879,-2.917,0.168,0.00996,0.0,0.363,0.669,103.049,177187,4
Iguinho e Lulinha,Pilantrou - Ao Vivo,5NZyzTtoid2vxIS49i79xk,73,45MLFvHRAGIOvnslTnzS8C,69,['forro'],1381012,0.418,0.931,-4.089,0.109,0.54,0.0,0.39,0.588,196.147,153112,4
LE SSERAFIM,Perfect Night,2e57bosi6bl7yxoYRiJHVq,50,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.697,0.82,-4.502,0.0308,0.1,0.0,0.0631,0.502,136.054,159080,4
Stray Kids,Saiyan,6p0knKd02bzUy0wAylEPXg,25,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.552,0.863,-2.957,0.0714,0.146,0.0,0.35,0.667,82.517,218547,4
Ariana Grande,we can't be friends (wait for your love),46kspZSY3aKmwQe7O77fCC,81,66CXWjxzNUsdJxJ2JdwvnR,93,['pop'],101241265,0.645,0.646,-8.334,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,228639,4
Stray Kids,愛をくれたのに、なぜ (love is painful),2yER1j1SyzErUc9FMUsNLO,25,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.642,0.677,-3.582,0.0348,0.00632,0.0,0.122,0.441,114.95,193747,4
Younha,Attention!,0srzqZ3IhITz1jm1dlvSPH,31,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.446,0.783,-4.65,0.0525,0.00474,0.0,0.502,0.547,114.88,209880,3
Younha,Sunﬁsh,72nIi10nNV1F0OpG34vwxf,32,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.58,0.747,-5.191,0.0346,0.0503,0.0,0.106,0.684,93.963,218920,4
Younha,Antmill,7dbEDKadjhmEJUYcGTiGCw,32,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.43,0.892,-5.211,0.113,0.0194,0.0,0.105,0.445,163.143,236547,4
Vaundy,風神,00GDUNeJd97qjKp2yrx0OC,70,2IUl3m1H1EQ7QfNbNWvgru,74,"['j-pop', 'japanese soul']",2814895,0.707,0.639,-3.071,0.0369,0.0231,0.0,0.213,0.698,96.984,235543,4
Younha,Mangrove tree,5qkXzUorwhg52mq4quewG7,31,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.586,0.519,-7.609,0.038,0.485,0.0,0.261,0.269,95.03,179840,3
TAEMIN,Horizon,1hm2mXrSIKD0ol3Epwy3at,51,13rF01aOogvnkuQXOlgTW8,64,['k-pop'],3045794,0.535,0.936,-2.891,0.131,0.00234,0.0,0.104,0.646,164.855,176787,4
Younha,Life review,5bIsnRzMCe36cF0caUMZtV,31,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.474,0.66,-6.276,0.046,0.306,0.0,0.141,0.241,118.033,190667,4
BOL4,Bloom,6SzXlH7Xy7RlUSPx5Obbe3,50,4k5fFEYgkWYrYvtOK3zVBl,63,['k-pop'],1965539,0.603,0.953,-3.673,0.142,0.279,0.0,0.109,0.397,129.963,189336,4
HANRORO,The Compass,3GNKwOjDJlqgAA85lgYTCC,41,5wVJpXzuKV6Xj7Yhsf2uYx,43,['k-indie'],26088,0.736,0.667,-2.856,0.039,0.264,0.0,0.174,0.611,134.985,167000,4
Younha,Curse for the rocket formula,5Wmoffa1wbFGgD0JmiIWsF,31,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.662,0.632,-6.93,0.052,0.202,0.0,0.12,0.596,108.114,173680,4
d4vd,Feel It - From The Original Series “Invincible”,3SAga35lAPYdjj3qyfEsCF,77,5y8tKLUfMvliMe8IKamR32,81,"['bedroom pop', 'bedroom r&b']",3151903,0.565,0.593,-5.864,0.0883,0.0288,0.0,0.215,0.429,120.509,157974,4
Myles Smith,Stargazing,3Vr3zh0r7ALn8VLqCiRR10,88,3bO19AOone0ubCsfDXDtYt,80,['singer-songwriter pop'],821059,0.635,0.601,-6.129,0.0295,0.246,0.0,0.11,0.332,123.994,172533,4
Younha,Coriolis force,0ye9dvjjc4ikhNocuEI46F,31,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.638,0.692,-5.434,0.0411,0.249,0.0,0.0758,0.634,95.04,185453,4
Kenshi Yonezu,KICK BACK,7oYCBKvdjrqp5vDbhDBuac,64,1snhtMLeb2DYoMOcVbb8iB,75,"['anime', 'j-pop']",6368947,0.579,0.938,-5.209,0.105,0.00177,5.32e-06,0.0729,0.302,101.982,194293,4
BAEKHYUN,Good Morning,6lO6FeCzThbz1UmXCLLUlr,54,4ufh0WuMZh6y4Dmdnklvdl,66,['k-pop'],2744536,0.728,0.677,-4.302,0.0422,0.00785,0.0,0.094,0.494,87.972,203707,4
V,FRI(END)S (Slowed Down),4njgp1LC4XoUsnF3pN0WXX,59,3JsHnjpbhX4SnySpvpa9DK,83,"['j-division', 'korean ost']",19102865,0.732,0.562,-4.6,0.0311,0.064,0.0,0.122,0.449,142.136,162000,3
Younha,Silvering,6iN5iE7gFluXgqFaHUdGEF,31,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.619,0.953,-5.401,0.0686,0.038,2.74e-06,0.0655,0.672,123.99,164147,4
VIVIZ,Shhh!,3L87s9RtB0V6MmcBNLY7N6,65,7Lq3yAtwi0Z7zpxEwbQQNZ,61,"['k-pop', 'k-pop girl group']",752692,0.794,0.815,-2.533,0.064,0.0987,0.0,0.0988,0.588,105.02,194533,4
BABYMONSTER,Woke Up In Tokyo (RUKA & ASA),2prYdDrdqzyZgk2PyXps1F,68,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.877,0.635,-6.58,0.0529,0.0556,1.2e-05,0.319,0.594,133.974,143535,4
YANGHONGWON,JEALOUSYVALHALLA,7JxPQzxhJSsBBNu1D76ig2,38,1SsVqqC31h54Hg08g7uQhM,49,"['k-rap', 'korean underground rap']",99792,0.883,0.699,-3.758,0.0708,0.468,0.000701,0.0763,0.54,98.013,148200,4
Ado,唱,7o0TPSw494RG2Q4iWmd1v6,69,6mEQK9m2krja6X1cfsAjfl,76,['japanese teen pop'],5214724,0.616,0.975,-0.425,0.208,0.172,1.62e-06,0.143,0.742,132.054,189773,4
Younha,Give it up,2copE3Ho9a9hLhTAM8Ys7Q,30,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.654,0.917,-4.096,0.0775,0.0584,0.0,0.323,0.817,114.992,229093,4
DAY6,망겜 Shxtty Game,3HC3QgThjUtZcqiHM0neAJ,38,5TnQc2N1iKlFjYD7CPGvFc,71,"['k-pop', 'k-pop boy group']",3452217,0.676,0.92,-2.918,0.0423,0.000401,0.0,0.442,0.786,114.057,189408,4
KISS OF LIFE,Te Quiero,5yilfTuo2JyDZUoBPQ4Vjs,62,4TEK9tIkcoxib4GxT3O4ky,76,"['5th gen k-pop', 'k-pop girl group']",1536088,0.741,0.78,-4.333,0.0742,0.299,0.0,0.155,0.44,120.037,189867,4
Elliot James Reay,I Think They Call This Love,4oHQ8n9OKQ3599e8noCrDX,76,2PI9HrzzMTN7E5poWl4QX5,63,[],127215,0.682,0.564,-4.666,0.0278,0.666,0.0,0.259,0.485,105.222,193573,3
BAEKHYUN,Woo,3OGSCPdVyj6FWJSm8bx70q,53,4ufh0WuMZh6y4Dmdnklvdl,66,['k-pop'],2744536,0.641,0.576,-5.177,0.0601,0.0243,0.0,0.0578,0.577,97.037,192240,4
TOMORROW X TOGETHER,Heaven,4Wm7m3zaXN3nPNAzQ0nINf,64,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.753,0.66,-5.979,0.0535,0.199,0.0,0.194,0.881,121.948,154989,4
Jay Park,Like I Do (Jay Park Remix),4djqrmDdminiED4aruwxNT,51,4XDi67ZENZcbfKnvMnTYsI,67,"['k-pop', 'k-rap', 'korean r&b']",2154425,0.72,0.657,-4.917,0.0461,0.349,0.0,0.12,0.539,104.933,130375,4
KANGDANIEL,9 Lives,1e7GxaUPDxu00SNNVjyHWq,43,5vGoWnZO65NBgiZYBmi3iW,52,['k-pop'],865651,0.709,0.794,-4.186,0.0579,0.162,0.0,0.172,0.448,106.007,193653,4
Miiro,Monster Forest (feat. DovIvI),36WmwvNimQ42pN8Ki3zSET,39,4CadaJC2t5tnQg06HlXVnP,34,[],7361,0.585,0.789,-4.707,0.145,0.707,0.0,0.133,0.432,173.858,268573,4
Younha,Part of cloud,22TD3n3lhC2tXDXA6bjO2Z,29,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.419,0.53,-7.418,0.0472,0.379,0.0,0.14,0.393,78.609,207707,4
2KE,X-SLIDE,60AVJqYgyAlCckC6Nh2tgO,80,2vPnS0IpayC2RVFuQA08R4,73,"['gym phonk', 'krushfunk']",210923,0.531,0.991,1.047,0.102,0.118,0.926,0.156,0.961,145.054,79453,4
Younha,East wind,5ZtTIror2OFLXWKvr7KC2l,29,6GwM5CHqhWXzG3l5kzRSAS,56,['korean pop'],496590,0.502,0.656,-6.699,0.0336,0.0207,0.0,0.389,0.24,90.021,177573,4
HAON,BASTARD (feat. CHANGMO),1EPw2pYx7WRlVMmLp3GHFP,41,2krUNMgFZYm5s4Nn0g91W9,54,['k-rap'],157976,0.635,0.856,-5.197,0.326,0.158,8.2e-05,0.101,0.617,139.67,177027,4
AKASAKI,弾きこもり,7nujhR6eck3NCE2oQRyDFz,65,2VcWFvgGxVdma52qB5DSDw,66,[],125216,0.809,0.543,-7.555,0.0501,0.0284,0.0,0.0857,0.679,120.001,179493,4
KEY,I Know,3lboRjzlrZ8tFxR0y59Yny,43,6XXKPxRX2WWPPtfodzpc2v,55,['k-pop'],678700,0.764,0.546,-6.995,0.0623,0.0782,0.0,0.0663,0.41,115.92,205200,4
Stray Kids,Falling Up,0uBWw6I27YnHxpQ38CnGLh,22,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.385,0.832,-3.98,0.0978,0.0165,0.0,0.36,0.377,79.04,190093,4
Future,Type Shit,28drn6tQo95MRvO0jQEo5C,84,1RyvyyTE3xzB2ZywiAwp0i,93,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",19329726,0.64,0.552,-5.679,0.129,0.0215,0.0,0.119,0.112,144.941,228267,4
Stray Kids,NIGHT,0C8PAE4xZHy8FZBnvfQFjz,22,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.379,0.95,-2.052,0.113,0.00245,0.0,0.393,0.447,171.92,174893,4
Odetari,KEEP UP,2yR2sziCF4WEs3klW1F38d,84,7ITMCzIU9uII8gwRg8JAhc,80,"['krushclub', 'sigilkore']",3658174,0.476,0.829,-3.806,0.0658,0.0172,0.00916,0.167,0.505,139.198,133227,4
Lil Uzi Vert,Chill Bae,4ppKM7xnkSAwSyKqD4QTY4,76,4O15NlyKLIASxsJ0PrXPfz,87,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",18053386,0.672,0.663,-5.984,0.243,0.112,0.0,0.134,0.381,184.057,138324,4
¥$,BURN,38BgRP0EX5p0sBj0fFhqN9,73,4xPQFgDA5M2xa0ZGo5iIsv,78,[],849740,0.6,0.885,-6.21,0.393,0.0157,6.02e-06,0.856,0.736,105.003,111458,4
Christopher,Trouble,3R0qGldm3jznL1kR5htHIf,54,3zDRCqOhJXJfS2YWOEwGMC,63,['danish pop'],447871,0.652,0.752,-5.808,0.334,0.102,1.98e-06,0.0979,0.887,96.215,155616,4
ZUTOMAYO,海馬成長痛,1YfXeoQ39zL9IWHOTrL8bg,61,38WbKH6oKAZskBhqDFA8Uj,69,['j-pop'],1961593,0.652,0.904,-2.76,0.054,0.0568,5.02e-06,0.312,0.737,140.016,189533,4
Stray Kids,Chk Chk Boom -Japanese ver.-,1QqAqY194Hazc2HY93FfEh,22,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.898,0.749,-2.645,0.078,0.154,0.0,0.0613,0.841,101.971,148051,4
友成空,鬼ノ宴,096KHkONhQm4MQNH35mU22,64,2UMMVk4WPg6pKXQGvufnuG,54,[],66495,0.804,0.536,-7.003,0.0427,0.0141,6.91e-06,0.0376,0.978,130.017,175998,4
10CM,Tell Me It's Not a Dream,7nxoUuqcsDfv3PsPGeciWy,63,6zn0ihyAApAYV51zpXxdEp,64,[],867436,0.374,0.338,-6.556,0.0384,0.758,0.0,0.0976,0.129,68.018,235507,4
CNBLUE,A Sleepless Night,7wlCdfpxaWQPaxspDIN3wX,55,6dCz3spfpIvqqqsIoP6wXi,56,"['k-pop', 'k-pop boy group']",719886,0.57,0.846,-2.712,0.0503,0.0427,0.0,0.246,0.622,93.032,165107,4
Stray Kids,WHY?,3RyVM4SEwHX4wFQheNZtZF,21,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.597,0.979,-3.78,0.0701,0.0743,0.0,0.346,0.717,128.934,228267,4
YOASOBI,モノトーン,42XeicjBjdyu7boDDtHkvu,68,64tJ2EAv1R6UaZqc4iOCyj,77,"['j-pop', 'japanese teen pop']",8518289,0.738,0.873,-2.416,0.0389,0.26,3.29e-05,0.057,0.747,124.987,210870,4
Mc Daniel,Cara da Midia,68qzO9uhrv6zwONksdHYuj,73,6YzSM19LzpLH0nVKKU6Jsy,75,['funk viral'],2113507,0.751,0.701,-6.789,0.0646,0.603,0.000258,0.264,0.246,123.903,170323,4
Kenshi Yonezu,がらくた - JUNK,52ItXyP098zb8OR4na4iQk,69,1snhtMLeb2DYoMOcVbb8iB,75,"['anime', 'j-pop']",6368947,0.57,0.7,-6.605,0.038,0.342,0.0011,0.16,0.421,79.003,237600,4
KEY,Going Up,1L3tUdD47eusTrxQRnr7IK,44,6XXKPxRX2WWPPtfodzpc2v,55,['k-pop'],678700,0.816,0.689,-7.246,0.0548,0.249,0.182,0.0916,0.617,110.012,170827,4
Mrs. GREEN APPLE,familie,4PCQHOJFMV9BWq46UMVf2l,75,4QvgGvpgzgyUOo8Yp8LDm9,81,"['anime rock', 'j-pop', 'j-rock']",4567041,0.67,0.827,-4.481,0.0797,0.0516,0.0,0.0357,0.761,95.472,222714,4
YANGHONGWON,ENGLAND,1RF5Sh64ddycjZJ5WGLWZr,38,1SsVqqC31h54Hg08g7uQhM,49,"['k-rap', 'korean underground rap']",99792,0.716,0.466,-5.748,0.17,0.74,0.000168,0.104,0.439,176.005,154413,4
데이먼스 이어 Damons year,TO THE UNDYING LOVER,405FiklG3MAiE2SfxNSlNG,39,2T5KKZuEEudb7alCJ1pCus,49,['korean ost'],90111,0.408,0.458,-7.234,0.0339,0.456,0.0,0.14,0.634,165.86,188667,4
Kendrick Lamar,luther (with sza),2CGNAOSuO1MEFCbBRgUzjd,52,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.707,0.575,-7.546,0.125,0.251,0.0,0.248,0.576,138.008,177599,4
Kendrick Lamar,squabble up,4kGlAkGC58crFvxfegBhNs,53,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.878,0.683,-5.562,0.192,0.0275,0.0,0.0793,0.721,103.951,157992,4
Lauv,Because Of You,1ObcFOQ4aJC4ruAPdLH0Ao,38,5JZ7CnR6gTvEMKX4g70Amv,77,['pop'],6383526,0.79,0.602,-6.097,0.0368,0.0677,0.0,0.0379,0.963,114.964,139830,4
KANGDANIEL,Get Loose,53Kt83ccH8mpdkhjr87XRk,43,5vGoWnZO65NBgiZYBmi3iW,52,['k-pop'],865651,0.835,0.7,-5.789,0.0618,0.251,1.67e-06,0.179,0.927,125.976,172160,4
Shyboiitobii,Prime Time,2wbOZBCfpiCZSshzrM9hNT,38,1dWnMziLbosnKyEUDuzzoJ,45,['korean drill'],12723,0.86,0.646,-5.372,0.173,0.181,0.0,0.102,0.311,125.023,169173,4
Stray Kids,NIGHT -English ver.-,6Qd2aXZJ7vdX132OTowjF1,20,2dIgFjalVxs4ThymZ67YCE,86,"['k-pop', 'k-pop boy group', 'pop']",17410823,0.397,0.954,-2.028,0.135,0.00146,0.0,0.395,0.495,171.894,174880,4
Kendrick Lamar,wacced out murals,0dYNnBMNujBe6v9JeU5NC5,50,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.715,0.478,-10.85,0.486,0.279,0.0,0.153,0.51,164.012,317093,4
Mili,Hero,4FDr0iOEB8lEDgpvCvEYWi,60,0K05TDnN7xPwIHDOwD2YYs,62,['otacore'],267657,0.635,0.598,-9.537,0.035,0.226,0.00886,0.132,0.448,104.006,209253,4
21 Savage,redrum,52eIcoLUM25zbQupAZYoFh,81,1URnnhqYAYcrqrcwql10ft,89,"['atl hip hop', 'hip hop', 'rap']",20711864,0.625,0.733,-8.757,0.0488,0.00598,0.000983,0.375,0.244,172.09,270698,4
Kendrick Lamar,man at the garden,0d9BfcBk5iBUC78VmTXGgY,47,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.825,0.332,-10.182,0.308,0.531,0.000127,0.11,0.599,91.932,233173,4
Kendrick Lamar,heart pt. 6,1x95pL62pLkxgPprH9ONkQ,44,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.673,0.659,-7.728,0.363,0.249,1.49e-06,0.102,0.563,81.187,292461,4
Ariana Grande,the boy is mine,0Lmbke3KNVFXtoH2mMSHCw,82,66CXWjxzNUsdJxJ2JdwvnR,93,['pop'],101241265,0.795,0.63,-5.854,0.0434,0.157,0.0,0.0732,0.447,97.998,173640,4
Kendrick Lamar,tv off (feat. lefty gunplay),75bsrBtmM57lhi55yOfzBL,48,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.63,0.468,-6.823,0.542,0.0696,0.0,0.424,0.532,200.24,220690,4
Kendrick Lamar,hey now (feat. dody6),6CG7UePo6mydQbNr4tlkp8,50,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.813,0.348,-8.835,0.094,0.00319,0.0028,0.4,0.187,101.991,217479,4
Kendrick Lamar,reincarnated,1FuJwAXJv0WsPXcYMaAUs8,46,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.845,0.78,-5.382,0.258,0.0605,0.0,0.366,0.741,91.116,275740,4
Kendrick Lamar,peekaboo (feat. azchike),10tTkKxYPgeYkuMwGnqRND,45,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.896,0.29,-9.071,0.146,0.00345,1.64e-05,0.172,0.276,100.03,155917,4
Kendrick Lamar,"dodger blue (feat. wallie the sensei, siete7x, roddy ricch)",442ifpYGFKfyz8PohOQEVd,47,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.802,0.536,-8.015,0.123,0.0529,4.24e-06,0.13,0.677,83.504,131241,4
Kendrick Lamar,"gnx (feat. hitta j3, youngthreat, peysoh)",70cI4Pl8YjQXmIfpLeqm76,44,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.75,0.557,-7.314,0.429,0.126,0.0,0.0917,0.729,180.123,193539,4
BOYNEXTDOOR,Amnesia,1w1kvWFdm3u0GgkG9VSFGH,55,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.79,0.758,-6.479,0.0587,0.251,0.0,0.227,0.717,79.995,170133,4
